	0	1	2	3	4	5	6	7	8	9
ärm	0	0	0	0	1	0	0	0	0	0
night	0	0	0	0	0	0	0	1	0	0
volley	0	0	0	0	0	0	0	0	1	0
memory	0	0	1	0	0	0	0	0	0	0
zockt	0	0	0	0	1	0	0	0	0	0
elton	0	0	0	0	0	1	0	0	0	0
Eini	0	0	0	0	0	0	0	1	0	0
samshtig	0	0	0	0	0	0	1	0	0	0
Freak	0	0	0	1	0	0	0	0	0	0
Sortiert	0	0	0	0	0	1	0	0	0	0
trainiere	0	0	0	0	1	0	0	0	0	0
gwûsst	1	0	0	0	0	0	0	0	0	0
redactedQ11tokens52characters	0	0	0	0	0	1	0	0	0	0
Exakt	0	0	0	0	0	0	0	1	0	0
redactedQ6tokens37characters	0	0	0	0	0	0	0	0	1	0
feshtgstellt	1	0	0	0	0	0	0	0	0	0
boge	0	0	0	0	0	1	0	0	0	0
rippe	0	0	0	0	0	0	1	0	0	0
falte	0	0	0	0	0	0	0	0	0	1
angsht	0	1	0	0	0	0	0	0	0	0
chaufsh	0	0	0	1	0	0	0	0	0	0
brot	0	0	0	0	1	0	0	0	0	0
protein	0	0	0	0	0	1	0	0	0	0
falls	0	0	1	0	0	0	2	0	0	0
protipp	0	0	0	0	0	0	0	1	0	0
know	0	0	0	0	0	0	0	0	0	1
môse	0	0	0	1	0	0	0	0	0	0
namal	0	0	0	0	1	0	0	0	0	0
riss	0	0	0	0	0	0	0	0	1	0
riise	0	0	0	0	0	0	0	0	0	1
fett	0	0	0	0	0	0	0	0	1	0
üh	0	1	0	0	0	0	0	0	0	0
redactedQ7tokens42characters	0	0	0	0	1	0	0	0	0	0
redactedQ19tokens98characters	0	0	0	0	0	1	0	0	0	0
sunne	0	0	0	1	0	0	0	0	1	0
muskelufbauend	1	0	0	0	0	0	0	0	0	0
bizli	0	1	0	0	0	0	0	0	0	0
Natürlich	0	0	0	0	0	0	0	0	1	0
fluff	0	0	0	0	0	0	0	0	0	1
stil	0	0	1	0	0	0	0	0	0	0
gshichte	0	0	0	1	0	0	0	0	0	0
realistische	0	0	0	0	0	1	0	0	0	0
druff	0	0	1	0	0	0	0	0	0	1
leser	0	0	0	0	0	1	0	0	0	0
bruche	0	0	0	0	0	0	0	0	1	0
lishte	0	1	0	0	0	0	0	0	0	0
kurse	0	0	0	0	0	1	0	0	0	0
wab	0	0	0	0	0	0	1	0	0	0
redactedQ19tokens100characters	0	0	0	0	0	0	0	1	0	0
bezwiifles	1	0	0	0	0	0	0	0	0	0
zieh	0	0	0	1	0	0	0	0	0	0
wunde	0	0	0	0	1	0	0	0	0	0
chleiderfätze	0	0	0	0	0	0	0	1	0	0
openair	0	1	0	0	0	0	0	0	0	0
Vorteil	0	0	0	1	0	0	0	0	0	0
bier	0	0	0	0	0	1	0	0	0	0
leonore	0	0	0	0	1	0	0	0	0	0
Hahah	0	0	0	1	0	0	2	1	0	0
jaaaa	0	0	0	0	0	0	0	0	1	0
O	0	0	0	0	0	0	0	0	0	1
Steffu	0	0	1	0	0	0	0	0	0	0
Lüku	0	0	0	0	0	1	0	0	0	0
Chöit	0	0	0	0	0	0	0	1	0	0
Wegem	0	0	0	1	0	0	0	0	0	0
schaffsch	0	0	0	0	0	0	1	0	0	0
gliiret	0	0	0	0	0	0	0	0	0	1
zeigt	0	1	1	0	0	0	0	0	0	0
schockierende	0	0	0	1	0	0	0	0	0	0
Geschöpfe	0	0	0	0	0	1	0	0	0	0
männlichen	0	0	0	0	0	0	1	0	0	0
armen	0	0	0	0	0	0	0	1	0	0
Zeit	0	1	0	0	0	0	0	0	1	0
Opfer	0	0	0	0	0	1	0	0	0	0
potentiellen	0	0	0	0	0	0	1	0	0	0
alle	0	0	0	0	0	0	0	1	0	0
weiter	0	0	0	0	0	0	0	0	0	1
bettli	0	0	0	0	0	0	1	0	0	0
liebr	0	0	0	0	0	0	0	0	1	0
chilles	0	0	0	0	0	0	0	0	0	1
dröck	0	0	0	1	0	0	0	0	0	0
ech	0	1	3	1	3	1	0	1	1	1
lose	0	0	0	0	0	0	0	1	0	0
Wenigschtens	0	0	0	0	1	0	0	0	0	0
Öbrigens	0	0	0	1	0	0	0	0	0	0
fine	0	0	0	0	0	1	0	0	0	0
doing	0	0	0	0	0	0	1	0	0	0
fighting	0	0	0	0	0	0	0	0	0	1
redactedQ15tokens92characters	0	0	0	0	1	0	0	0	0	0
smiley	0	0	0	0	0	0	0	1	0	0
lachende	0	0	0	0	0	0	0	0	1	0
äbe	0	1	0	0	0	0	0	0	0	0
redactedQ13tokens78characters	0	0	0	0	0	0	1	0	0	0
för	0	0	0	1	0	1	1	0	0	0
emojiQfaceWithStuckOutTongue	0	0	0	0	0	1	0	0	0	0
wärbig	0	0	1	0	0	0	0	0	0	0
Klässler	0	0	0	0	1	0	0	0	0	0
5.	0	0	0	0	0	1	0	0	0	0
Vlt	0	0	0	0	0	0	0	0	0	1
vögel	0	0	1	0	0	0	0	0	0	0
zeigsch	0	0	0	0	1	0	0	0	0	0
Sell	0	0	0	0	0	1	0	0	0	0
zuegäh	1	0	0	0	0	0	0	0	0	0
Muss	0	1	0	0	0	0	0	0	0	0
metteilt	2	0	0	0	0	0	0	0	0	0
höt	0	1	0	0	0	0	0	1	0	0
marianna	0	0	0	0	1	0	0	0	0	0
chonnt	0	0	0	0	0	0	0	0	1	0
film	0	0	0	1	0	0	0	0	0	0
anschinend	0	0	0	0	0	0	1	0	0	0
früehlig	0	0	0	0	1	0	0	0	0	0
spezielli	0	0	0	0	0	0	0	0	1	0
muetig	1	0	0	0	0	0	0	0	0	0
fendes	0	1	0	0	0	0	0	0	0	0
Ech	0	1	2	0	1	0	1	1	0	1
usefende	0	0	0	0	1	0	0	0	0	0
Mis	0	0	0	1	0	1	0	0	0	0
vermuetet	0	0	0	0	0	1	0	0	0	0
wiis	0	0	0	0	0	0	0	1	0	0
art	0	0	0	0	0	0	0	0	0	1
wechtig	1	0	0	0	1	0	0	0	0	0
besch	0	0	0	0	0	0	1	0	0	1
verstoh	1	1	0	0	0	1	0	0	0	0
ehrlechkeit	0	0	0	1	0	0	0	0	0	0
weisi	0	0	0	1	0	0	0	0	0	0
erkönnt	0	0	0	0	0	0	0	0	1	0
ahgno	1	0	0	0	0	0	0	0	0	0
Det	0	0	0	1	0	0	0	0	0	0
Aaaah	0	0	0	0	0	0	0	0	1	0
redactedQ11tokens55characters	0	0	0	0	0	0	0	0	0	1
ewa	1	0	0	0	0	0	0	0	0	0
redactedQ14tokens72characters	0	0	1	0	0	0	0	0	0	0
Ououou	0	0	0	0	0	0	0	1	0	0
Geenau	0	0	0	0	0	0	0	0	0	1
haut	0	1	0	1	1	0	0	0	0	0
Auso	0	0	0	0	0	1	0	0	0	0
deför	1	0	0	0	0	0	0	0	0	0
redactedQ13tokens58characters	0	0	0	0	1	0	0	0	0	0
verpasse	0	0	0	0	1	0	0	1	0	0
afe	0	1	0	0	0	0	0	0	0	0
redactedQ3tokens23characters	0	0	0	0	0	0	1	0	0	0
schaf	0	0	0	0	1	0	0	0	0	0
wöu	0	0	0	0	0	1	0	0	0	0
Tzz	0	0	0	0	0	0	0	0	1	0
zuegä	1	1	0	0	0	0	0	0	0	0
redactedQ10tokens48characters	0	0	0	0	0	1	0	0	0	0
verstohs	0	0	0	0	0	0	0	0	0	1
schnöu	2	0	0	0	0	0	0	0	1	0
Dehaut	0	0	0	1	0	0	0	0	0	0
emojiQclappingHandsSign	0	0	0	0	0	0	1	0	0	0
Demfau	0	1	0	0	0	0	0	0	0	0
rüehrt	0	0	0	0	1	0	0	0	0	0
Hanem	0	1	0	0	0	0	0	0	0	0
redactedQ13tokens70characters	0	0	0	0	1	0	0	0	0	0
Juhu	0	0	0	0	0	1	0	0	0	0
Cool	0	0	0	0	0	1	0	1	0	0
1.20	0	0	0	0	0	0	0	0	0	1
gfühlschaos	0	0	0	1	0	0	0	0	0	0
option	1	0	0	0	0	0	0	0	0	0
Bestoht	0	0	1	0	0	0	0	0	0	0
redactedQ12tokens62characters	0	0	0	0	1	0	0	0	0	0
dech	0	0	0	0	0	0	0	1	0	0
Bereusch	1	0	0	0	0	0	0	0	0	0
verarbeite	0	0	0	1	0	0	0	0	0	0
Hed	0	0	0	0	1	0	0	0	0	0
Eifac	0	0	0	0	0	0	0	1	0	0
erscht	0	0	0	0	1	0	0	0	0	0
Gloub	0	1	0	0	0	0	0	0	0	0
gäud	0	0	0	0	0	1	0	0	0	0
dä	0	0	1	3	1	1	2	4	1	1
vöu	1	0	0	0	1	0	0	0	0	0
Komisch	0	0	0	0	0	0	0	0	0	1
glöck	0	0	2	0	0	0	0	0	0	0
latzhose	0	0	0	0	0	1	0	0	0	0
luegemer	1	0	0	0	0	0	0	0	0	0
redactedQ17tokens75characters	0	0	1	0	0	0	0	0	0	0
guugerträffe	0	0	0	0	1	0	0	0	0	0
zroggchonnt	0	1	0	0	0	0	0	0	0	0
ere	0	0	0	0	1	0	0	0	0	0
gschrebe	0	0	0	0	0	0	0	1	0	1
Houptsach	0	0	0	0	1	0	0	0	0	0
verantworte	0	0	0	0	0	0	0	0	1	0
Hö	0	0	0	0	0	0	0	1	0	0
mirja	0	1	0	0	0	0	0	0	0	0
redactedQ18tokens96characters	0	0	0	0	0	0	0	0	1	0
erkläre	1	0	0	0	0	0	0	0	0	0
mösse	0	1	0	0	0	0	0	0	0	0
jugendleche	0	0	1	0	0	0	0	0	0	0
unterhalte	0	0	0	0	0	0	0	0	2	0
änglisch	0	0	0	0	0	0	0	0	0	1
gloub	0	4	0	0	0	1	0	0	0	0
arm	0	0	0	0	0	1	0	0	0	0
organisiere	0	0	0	0	0	1	0	0	0	0
redactedQ16tokens73characters	0	1	0	0	0	0	0	0	0	0
alegge	0	0	0	0	1	0	0	0	0	0
redactedQ10tokens53characters	0	0	0	1	0	0	0	0	0	1
met	0	0	0	2	0	0	0	0	0	0
redactedQ12tokens51characters	0	0	0	0	0	0	0	0	1	0
ändere	0	0	0	0	0	0	0	0	1	1
erwartisch	0	0	1	0	0	0	0	0	0	0
Ond	0	0	0	1	1	0	0	0	0	0
nömm	0	0	0	0	1	0	0	0	0	1
verlange	1	0	0	0	0	1	0	0	0	0
distanz	0	0	0	0	0	0	0	0	1	0
verlamge	1	0	0	0	0	0	0	0	0	0
öber	0	0	0	1	0	0	0	0	0	0
redactedQ21tokens130characters	0	1	0	0	0	0	0	0	0	0
ufhole	0	0	1	0	0	0	0	0	0	0
be	0	0	0	0	0	0	0	1	0	0
abegheit	0	0	0	0	0	0	0	0	1	0
note	0	0	0	0	0	0	0	0	0	1
gsehs	0	0	1	0	0	0	0	0	0	0
bescht	0	0	0	0	0	0	1	0	0	0
mou	0	0	0	0	2	0	0	0	1	0
armseelig	0	1	0	0	0	0	0	0	0	0
maturapriis	0	0	0	0	0	0	0	0	0	1
wörd	0	0	0	0	0	0	0	1	0	0
aflehe	1	0	0	0	0	0	0	0	0	0
emojiQwearyFace	0	0	0	0	0	0	1	1	0	0
blei	0	0	0	0	0	0	0	0	0	1
nor	1	1	0	0	0	0	0	1	0	0
redactedQ5tokens18characters	0	0	0	0	0	0	1	0	0	0
umehopse	0	0	0	0	0	0	0	0	1	0
trampolin	0	0	0	0	0	0	0	0	0	1
bätte	1	0	0	0	0	0	0	0	0	0
Eis	0	0	0	0	0	0	0	0	0	1
schempfwort	0	0	0	0	0	0	0	0	0	1
persönlech	0	0	0	0	0	0	0	1	0	0
fend	0	0	0	0	0	0	0	0	0	1
domm	0	1	0	0	0	0	0	0	0	0
komische	0	1	0	0	0	0	0	0	0	0
warschinli	0	0	0	0	0	0	1	0	0	0
steff	0	0	0	0	0	0	0	1	0	0
ji	0	0	0	0	0	0	0	0	0	1
marguerite	0	0	0	0	0	0	1	0	0	0
prakti	0	0	0	0	0	0	1	0	0	0
redactedQ10tokens58characters	0	0	0	0	0	0	0	0	0	1
glichfalls	0	0	0	0	0	1	0	0	0	0
Morning	0	0	0	0	0	0	0	0	0	1
redactedQ7tokens49characters	0	0	0	0	0	0	0	0	1	0
chorz	0	0	0	0	1	0	0	0	0	0
Am	0	0	0	0	0	0	1	1	0	0
grote	0	0	0	0	0	0	0	0	0	1
gschobe	1	0	0	0	0	0	0	0	0	0
krise	0	1	0	0	0	0	0	0	0	0
agluegt	0	0	0	0	0	0	0	0	2	0
heschs	0	0	0	0	0	0	0	0	0	1
gfonde	0	0	0	0	0	0	1	1	0	0
abfende	1	0	0	0	0	0	0	0	0	0
redactedQ16tokens76characters	0	0	0	0	1	0	0	0	0	0
schecke	0	0	0	0	0	0	0	0	1	0
foti	0	0	0	0	0	0	0	0	0	1
wärs	0	0	0	0	1	0	0	0	0	0
magersucht	0	0	0	0	0	0	0	1	0	0
wäge	0	0	0	0	0	0	0	0	1	0
achte	0	1	0	0	0	0	0	0	1	0
azeiche	0	0	0	0	0	0	0	0	0	1
Osserdem	0	0	0	0	1	0	0	0	0	0
wienis	0	0	0	0	0	0	0	1	0	0
seklisch	0	0	0	0	1	0	0	0	0	0
Esch	0	0	0	0	1	0	0	0	0	0
erwachsewärde	0	0	0	0	0	0	0	1	0	0
Ghört	0	0	0	0	0	0	0	0	0	1
kanti	0	0	0	0	0	0	1	0	0	0
ad	0	0	0	0	0	0	0	1	0	0
ewig	0	0	0	0	0	0	0	0	1	0
gsänd	0	0	0	0	1	0	0	0	0	0
emmer	0	0	0	0	0	0	1	0	0	0
erfahrig	0	1	0	0	0	0	0	0	0	0
redactedQ16tokens82characters	0	0	0	0	0	0	0	1	0	0
fair	0	0	0	1	0	0	0	0	0	0
fänd	0	0	0	0	0	1	0	0	0	0
Mou	0	0	0	0	0	0	0	1	0	0
eher	0	0	2	0	0	0	0	0	0	0
sonntig	0	0	0	0	0	1	0	0	0	0
vvk	0	0	0	0	0	0	0	0	0	1
mers	0	0	0	0	0	0	1	1	0	0
öberlegg	0	0	0	0	0	0	0	0	1	0
esches	0	0	0	1	0	0	0	0	0	0
biobüecher	0	0	0	0	1	0	0	0	0	0
Okey	0	0	0	0	0	0	0	1	0	0
Tut	0	0	0	1	0	0	0	0	0	0
verlassen	0	0	0	0	0	1	0	0	0	0
Säcken	0	0	0	0	0	0	1	0	0	0
aussehenden	0	0	0	0	0	0	0	1	0	0
verdächtig	0	0	0	0	0	0	0	0	1	0
aaaaber	0	0	0	0	0	1	0	0	0	0
chömed	0	0	0	0	0	0	0	1	0	0
iär	0	0	0	0	0	0	0	0	0	1
Merciiii	1	0	0	0	0	0	0	0	0	0
emojiQmultipleMusicalNotes	0	1	0	0	0	0	0	0	0	0
redactedQ43tokens212characters	0	0	1	0	0	0	0	0	0	0
natürlech	0	0	0	0	0	0	2	0	0	0
Är	0	0	0	0	0	0	0	0	1	0
uswäg	0	0	0	0	0	0	0	1	0	0
Schtress	0	0	0	0	0	0	0	0	1	0
Dinger	0	0	0	1	0	0	0	0	0	0
redactedQ20tokens124characters	0	0	0	0	0	0	0	0	1	0
dervo	0	1	2	0	1	0	0	0	0	0
se	0	0	0	0	0	0	0	1	0	0
formuliere	0	0	0	0	0	0	1	0	0	0
z'	0	0	1	2	0	1	0	4	1	0
glych	0	0	0	0	0	0	0	0	0	1
Macher	0	0	0	0	0	1	0	0	0	0
Manne	0	0	0	0	0	0	0	0	0	1
anstatt	1	0	0	0	0	0	0	0	0	0
gsuecht	0	0	0	1	0	0	0	0	0	0
Bode	0	0	0	0	1	0	0	0	0	0
Wys	0	0	0	0	0	1	0	0	0	0
irgend	0	0	0	0	0	0	0	1	0	0
abgränze	0	0	0	0	0	1	0	0	0	0
sy	0	1	0	0	2	0	0	0	0	0
nöch	0	0	0	0	0	1	0	0	0	0
sötte	0	0	0	0	0	0	1	0	0	0
Fründe	0	0	0	0	0	0	0	1	0	0
Iri	0	0	0	0	0	0	0	0	1	0
drahänke	0	0	0	0	0	1	0	0	0	0
Graniumchischtli	0	0	0	0	0	0	1	0	0	0
yboue	0	0	0	0	0	0	0	0	1	0
Fänschter	0	0	0	0	0	0	0	0	1	1
redactedQ9tokens58characters	0	0	1	0	0	0	0	0	0	0
zwüsche	0	0	0	0	1	0	0	0	1	0
scheint	0	1	0	0	0	0	0	0	0	0
Raum	0	0	0	0	1	0	0	0	0	0
braucht	0	0	0	0	0	0	0	0	0	1
euch	0	1	0	0	0	0	0	0	0	0
respektieren	0	0	0	0	0	0	0	1	0	0
berüehrt	0	1	0	0	0	0	0	0	0	0
hoffi	0	0	1	0	0	0	0	0	0	0
derby	0	0	0	0	0	0	0	1	0	0
chlyn	0	1	0	0	0	0	0	0	0	0
ziemlech	0	0	1	0	0	0	0	0	0	0
Gfahr	0	0	0	1	0	0	0	0	0	0
Angscht	0	0	1	0	0	0	0	0	1	0
;	0	0	0	0	1	1	1	0	0	1
gschickt	0	0	0	0	0	1	0	0	0	0
Strand	0	0	0	0	0	0	1	0	0	0
Föteli	0	0	0	0	0	0	0	0	1	0
zwöi	0	0	0	0	0	0	0	0	0	1
bhoupteni	0	1	0	0	0	0	0	0	0	0
erschtens	0	0	1	0	0	0	0	0	0	0
erfülle	0	0	0	0	0	1	0	0	0	0
Zfrideheit	0	0	0	0	0	0	0	1	0	0
ihrer	0	0	0	0	0	0	0	0	1	0
würde	0	0	0	1	0	1	0	0	0	0
völlig	0	0	0	0	0	0	0	1	0	0
vermuete	0	2	0	0	0	0	0	0	0	0
gieng	0	0	0	0	1	0	0	0	0	0
öb	0	0	0	0	2	0	0	1	0	0
wunger	0	0	0	0	0	0	0	0	0	1
Erkenntnis	0	1	0	0	0	0	0	0	0	0
stolz	0	0	0	0	0	0	0	1	0	0
söu	0	0	3	0	0	0	0	0	0	0
gschpannt	0	0	0	0	0	0	0	0	0	1
umz	0	0	0	0	0	0	0	0	1	0
gfragt	0	0	0	0	0	0	1	0	0	0
würklech	0	0	0	1	0	0	1	0	0	0
passiere	0	1	0	0	0	0	0	0	0	0
Falls	0	0	0	0	0	1	0	0	0	0
deheim	0	0	0	0	0	0	0	1	0	0
bildet	0	0	0	0	0	0	0	0	0	1
fröit	0	0	0	1	0	0	0	0	0	0
redactedQ31tokens169characters	0	0	0	0	0	1	0	0	0	0
's	0	0	0	0	0	0	1	0	1	1
eigentlech	0	0	2	0	0	0	1	0	0	0
kompensiere	0	0	0	0	0	0	1	0	0	0
Räschte	0	0	0	0	0	0	0	0	1	0
fählend	0	0	0	0	0	0	0	0	0	1
nämlech	0	0	1	0	0	0	0	0	0	0
itz	0	0	0	0	0	0	0	0	0	1
ahfang	0	0	0	0	0	0	1	0	0	0
Ömu	0	0	0	0	0	0	0	0	1	0
redactedQ37tokens227characters	0	0	0	0	0	0	0	0	0	1
bewusst	0	1	0	0	0	0	0	0	0	0
desto	0	0	0	0	0	1	0	0	0	0
umechätsche	0	0	0	0	0	0	0	1	0	0
drann	0	0	0	0	0	0	0	0	1	0
Chind	0	0	1	0	0	1	0	0	0	0
D'	0	0	0	1	0	0	0	0	0	0
Ehrewort	0	0	0	0	0	0	0	0	1	0
Grosses	0	0	0	0	0	0	0	0	0	1
zuelahsch	0	0	0	0	0	1	0	0	0	0
verändere	0	1	0	0	0	0	0	0	0	0
Realität	0	0	0	1	0	0	0	0	0	0
schöne	0	0	0	0	0	1	0	0	0	0
Häb	0	0	0	0	0	0	0	1	0	0
rar	0	0	0	0	0	0	0	0	0	1
syge	0	1	0	0	0	0	0	0	0	0
Edelsteine	0	0	1	0	0	0	0	0	0	0
Situation	0	0	0	1	0	0	0	0	0	0
mire	0	0	0	0	1	0	0	0	0	0
bezüglich	0	0	0	0	0	1	0	0	0	0
issi	0	0	0	0	0	0	1	0	0	0
Zersch	0	0	0	0	0	0	0	1	0	0
redactedQ12tokens54characters	0	0	0	1	0	0	0	0	0	1
redactedQ26tokens119characters	0	0	0	0	1	0	0	0	0	0
ise	0	0	0	0	0	0	1	0	0	0
Vertroue	0	0	0	0	0	0	0	0	0	1
Sinn	0	0	2	0	0	0	0	0	0	0
nachetänkt	0	0	0	0	0	0	0	0	1	0
Facebook-Account	0	0	0	0	0	0	0	0	0	1
aube	0	0	0	0	0	1	0	0	0	0
gäg	0	0	0	0	0	0	0	0	0	1
redt	0	0	0	0	0	0	0	1	0	0
TV	0	0	1	0	0	0	0	0	0	0
warte	0	0	0	0	1	1	0	0	0	0
Bad	0	0	0	0	0	0	0	1	0	0
ids	0	0	0	0	0	0	0	0	1	0
chly	0	0	0	0	0	0	0	0	0	1
Theme	0	0	0	0	1	0	0	0	0	0
gsy	0	1	0	0	0	0	0	0	0	0
geschter	0	0	0	1	0	0	0	0	0	0
übrigens	0	0	0	0	1	1	0	0	0	0
Lüt	0	0	0	0	0	0	0	1	0	0
gedicht	0	0	0	0	1	0	0	0	0	0
geschenke	0	0	0	0	0	0	0	0	1	0
deine	0	0	0	0	0	0	0	0	0	1
entschide	0	1	0	0	0	0	0	0	0	0
Novämber	0	0	0	0	1	0	0	0	0	0
Im	0	0	0	0	0	1	0	0	0	0
fötele	0	0	0	0	0	0	1	0	0	0
Eltere	0	0	0	0	1	0	0	0	0	0
Weli	0	0	0	0	0	1	0	0	0	0
steit	0	1	0	0	0	0	0	0	0	0
Katja	0	0	1	0	0	0	1	0	0	0
Awalt	0	0	0	0	0	0	0	0	1	0
gröschte	0	0	0	0	1	0	0	0	0	0
fahre	0	0	0	0	0	0	0	0	1	0
Outo	0	0	0	0	0	0	0	0	0	1
G	0	0	0	1	0	0	0	0	0	0
des	0	0	0	0	1	0	0	0	0	0
hob	0	0	0	0	0	0	1	0	0	0
vergwüssere	0	1	0	0	0	0	0	0	0	0
ufgä	0	0	1	0	0	0	0	0	0	0
Lüftig	0	0	0	0	0	1	0	0	0	0
vilne	0	0	0	0	0	0	0	0	0	1
klagt	0	0	0	0	1	0	0	0	0	0
Umschtänd	0	0	0	0	0	0	1	0	0	0
singt	0	0	0	0	0	0	0	0	0	1
yschtelle	0	1	0	0	0	0	0	0	0	0
WLAN	0	0	0	0	1	0	0	0	0	0
Me	0	0	0	0	0	0	0	0	1	0
Anna	0	0	0	0	0	0	0	1	0	0
vorgschlage	0	1	0	0	0	0	0	0	0	0
fyre	0	0	0	0	0	0	0	1	0	0
Italiäner	0	0	0	0	0	0	0	0	0	1
verhengt	1	0	0	0	0	0	0	0	0	0
sduet	0	0	0	0	0	0	0	0	0	1
Arbeiten	0	0	0	0	0	0	0	0	1	0
emojiQcocktailGlass	1	0	0	0	0	0	0	0	0	1
emojiQcoupleWithHeart	0	0	1	0	0	0	0	0	0	0
emojiQmanAndWomanHoldingHands	0	0	0	1	0	0	0	0	0	0
triffst	0	0	0	0	0	1	0	0	0	0
Leute	0	0	0	0	0	0	1	0	0	0
coolsten	0	0	0	0	0	0	0	1	0	0
zeiten	0	0	0	0	0	0	1	0	0	0
emojiQcancer	0	0	0	0	0	0	0	0	0	1
noni	0	0	0	0	0	0	0	0	0	1
emojiQangryFace	0	0	0	0	0	0	1	0	0	0
franz	0	0	0	0	0	0	0	1	0	0
hasse	0	0	0	0	0	0	0	0	1	0
vertrauen	0	2	0	0	0	0	0	0	0	0
Mögest	0	0	0	0	2	0	0	0	0	0
Inneren	0	0	0	0	0	0	0	2	0	0
deinem	0	0	0	0	0	0	0	0	2	0
emojiQconfusedFace	0	0	0	0	0	0	1	0	0	0
durenand	0	0	0	0	0	0	0	1	0	0
Hahahha	0	1	0	0	0	0	0	0	0	0
maybe	0	0	0	0	0	0	0	0	0	1
ansage	0	0	1	0	0	0	0	0	0	0
20.15	0	0	0	0	0	0	1	0	0	0
nimi	0	1	0	0	0	0	0	0	0	0
ergänzt	0	0	0	0	1	0	0	0	0	0
zelt	0	0	0	0	0	1	0	0	0	0
mitemne	0	0	0	0	0	0	1	0	0	0
7.	0	0	0	0	0	0	0	1	0	0
abem	0	0	0	0	0	0	0	0	1	0
hexagon	0	0	0	0	0	0	0	0	0	1
anehenke	1	0	0	0	0	0	0	0	0	0
zeddel	0	1	0	0	0	0	0	0	0	0
usse	0	0	0	1	0	0	0	0	0	0
redactedQ2tokens21characters	0	0	0	0	0	1	0	0	0	0
emojiQsquaredOk	0	0	0	1	0	0	0	0	0	0
li	0	0	1	0	0	0	0	0	0	0
emojiQflexedBiceps	0	0	0	0	1	0	0	0	0	0
Neeeeeeeeeeeeeeeeeeeeeeeeeeeeeeein	0	0	0	0	0	0	0	0	0	1
Toll	0	1	0	0	0	0	0	0	0	0
keeesed	0	0	0	1	0	0	0	0	0	0
»	0	0	0	0	0	0	0	1	0	0
Absturz	0	0	0	0	0	0	0	0	1	0
«	0	0	0	0	0	0	0	0	0	1
Arzt	0	0	0	0	1	0	0	0	0	0
Izzy	0	0	0	0	0	0	1	0	0	0
Strange	0	0	0	0	0	0	0	1	0	0
redactedQ14tokens62characters	0	0	0	0	0	0	0	0	0	1
denkes	0	1	0	0	0	0	0	0	0	0
redactedQ16tokens67characters	0	0	0	1	0	0	0	0	0	0
sibni	0	0	0	0	0	1	0	0	0	0
achti	0	0	0	0	0	0	0	0	0	1
veränderet	0	0	1	0	0	0	0	0	0	0
einiges	0	0	0	0	0	0	1	0	0	0
Ihr	0	0	0	0	1	0	0	0	0	0
Chunnt	0	0	0	0	0	0	0	0	1	0
dani	0	0	0	0	0	0	1	0	0	0
stevi	0	0	1	0	0	0	0	0	0	0
obet	0	0	0	1	0	0	0	0	0	0
redactedQ12tokens50characters	0	0	0	0	0	1	0	0	0	0
plan	0	0	0	0	1	0	0	0	0	0
meinet	0	1	0	0	0	0	0	0	0	0
sterne	0	0	0	0	0	0	1	0	0	0
adchluss	0	0	0	0	0	0	0	0	0	1
beleg	0	2	0	0	0	0	0	0	0	0
historischi	0	0	1	0	0	0	0	0	0	0
entwarnig	0	0	0	0	0	0	0	1	0	0
Chlini	0	0	0	0	0	0	0	0	1	0
Yep	0	0	0	0	0	0	0	0	0	1
Ojeee	0	0	0	1	0	0	0	0	0	0
CHAN	0	0	0	0	0	0	1	0	0	0
bern	0	0	0	0	1	0	0	0	0	0
Krass	0	0	0	0	0	1	0	0	0	0
hb	0	0	0	0	0	0	0	1	0	0
esh	0	1	0	0	0	0	0	0	0	0
familie	0	0	1	0	0	0	0	0	0	0
SPANIE	0	0	0	0	0	0	0	0	0	1
Pc	0	0	0	1	0	0	0	0	0	0
hahahahahhahahah	0	0	0	0	1	0	0	0	0	0
USRASCHTE	0	0	0	0	0	1	0	0	0	0
CHÖNNT	0	0	0	0	0	0	1	0	0	0
UPDATE	0	0	0	0	0	0	0	0	1	0
MINUTE	0	0	0	0	0	0	0	0	0	1
För	1	0	0	0	0	0	0	0	0	0
12.50	0	1	0	0	0	0	0	0	0	0
zahlsh	0	0	1	0	0	0	0	0	0	0
ond	0	0	0	0	1	0	0	0	0	0
einish	0	0	0	0	0	1	0	0	0	0
Chegget	0	1	0	0	0	0	0	0	0	0
send	0	0	0	0	1	0	0	0	0	0
Jaahhah	0	0	0	0	0	0	1	0	0	0
vieregg	0	0	0	0	0	0	0	0	1	0
Shipi	0	0	0	0	0	0	0	0	0	1
meinst	0	1	0	0	0	0	0	0	0	0
Menschen	0	0	0	0	0	0	1	0	0	0
Kopien	0	0	0	0	0	0	0	0	1	0
Sende	0	0	0	0	0	0	0	0	0	1
widerfahren	1	0	0	0	0	0	0	0	0	0
soviel	0	0	1	0	0	0	0	0	0	0
Dir	0	0	0	1	0	0	0	0	0	0
Sollte	0	0	0	0	1	0	0	0	0	0
GLÜCK	0	0	0	0	0	0	1	0	0	0
VIEL	0	0	0	0	0	0	0	1	0	0
gfreut	1	0	0	0	0	0	0	0	0	0
Iz	0	0	0	0	1	0	0	0	0	0
schreck	0	0	0	1	0	0	0	0	0	0
voller	0	0	0	0	1	0	0	0	0	0
vori	0	0	0	0	0	1	0	0	0	0
