	0	1	2	3	4	5	6	7	8	9
gfunde	0	0	1	0	1	0	1	0	0	0
mitenand	0	1	0	0	2	0	0	0	1	0
man	3	0	0	0	0	0	1	1	0	0
Diamanten	0	0	0	3	0	0	0	0	0	0
schleifen	0	0	0	0	3	0	0	0	0	0
austrainierter	0	0	0	0	0	0	0	0	0	3
zwischendurch	0	3	0	0	0	0	0	0	0	0
aufstehen	0	0	1	3	0	1	0	0	0	0
musste	0	0	0	0	3	0	0	0	0	0
Beine	0	0	0	0	0	0	0	0	3	0
Lamellen	0	0	3	0	0	0	0	0	0	0
Abluftgebläse	0	0	0	0	0	3	0	0	0	0
verbogen	0	0	0	0	0	0	3	0	0	0
meinem	0	0	0	3	0	0	0	0	0	0
braunen	0	0	0	0	3	0	0	0	0	0
Freund	0	0	0	0	0	3	0	0	0	1
leblos	0	0	0	0	0	0	0	0	0	3
redactedQ6tokens35characters	0	0	0	0	1	0	1	0	1	0
Welang	0	0	0	0	0	0	0	1	0	0
schaffed	0	0	0	0	0	0	0	0	1	0
iehr	1	0	0	0	0	0	0	0	0	1
claudine	0	1	0	0	0	0	0	0	0	0
redactedQ28tokens120characters	0	0	0	0	0	0	0	0	1	0
Drittel	0	0	0	0	1	0	0	0	0	0
rächnig	0	0	0	0	0	0	0	0	1	0
müesst	0	0	0	0	0	0	0	0	0	2
mier	17	1	0	0	1	1	1	2	0	0
erfahred	0	0	1	1	0	0	0	0	0	0
wirklich	0	0	0	1	0	1	0	0	1	0
redactedQ14tokens64characters	0	0	0	0	0	0	1	0	1	0
würded	0	0	1	1	0	0	0	0	1	1
flirte	0	0	0	1	0	0	0	0	0	0
redactedQ18tokens94characters	0	0	0	0	0	0	1	0	0	0
schatz	0	1	0	1	0	0	0	0	1	0
underhaltig	0	0	1	0	0	0	0	0	0	0
tamara	0	0	0	0	0	1	0	0	0	0
wiiss	0	0	0	0	0	0	0	0	0	1
darf	0	0	0	1	0	0	0	0	0	0
pockemon	0	0	0	0	0	1	0	0	0	0
game	0	0	1	0	0	0	1	0	1	0
redactedQ2tokens5characters	0	0	0	0	0	0	0	0	1	0
schnorre	0	0	0	1	1	0	0	0	0	0
fahred	0	0	0	0	0	1	0	0	0	0
schlussendlich	0	1	0	0	0	0	0	0	0	0
froh	0	0	0	1	0	0	0	0	0	0
bei	0	0	0	0	0	0	0	0	1	0
druus	0	1	0	0	0	0	0	0	0	0
Hör	0	0	0	0	0	0	1	0	0	0
suuffe	0	0	0	0	0	0	0	0	1	0
spat	0	0	0	1	0	0	0	0	0	0
entschuldige	0	0	0	0	0	0	0	1	0	0
Tja	0	0	0	0	1	0	0	0	0	0
Futzdumm	0	0	0	0	0	1	0	0	0	0
säg	0	0	0	0	0	0	1	0	0	0
mitmache	0	0	2	0	0	0	0	0	0	0
dezwüsche	0	0	0	0	0	0	0	1	0	0
Drum	0	0	0	0	0	0	0	0	0	1
schade	0	0	2	0	0	0	0	0	0	0
übernimmt	0	0	0	2	0	0	0	0	0	0
Ihre	0	0	0	0	0	0	1	0	0	0
maa	0	0	0	0	0	0	0	1	0	0
NIIIIIIIIIIIIIIIIIIIIIIIIICHT	0	0	0	0	1	0	0	0	0	0
emojiQclappingHandsSign	0	0	0	0	0	0	0	0	3	0
phaupti	0	1	0	0	0	0	0	0	0	0
Gäll	0	0	0	0	0	1	0	0	0	0
CD	0	0	0	0	0	0	0	0	0	1
badi	0	0	1	0	0	0	0	0	0	0
ligge	0	0	0	1	0	0	1	0	0	0
redactedQ18tokens89characters	0	0	0	0	0	0	1	0	0	0
redactedQ5tokens34characters	0	0	0	0	0	0	0	0	1	0
maschenka	0	1	0	0	0	0	0	1	0	0
ahlüte	0	1	1	0	1	0	0	0	0	0
wos	0	0	0	0	0	1	0	0	0	0
emojiQelephant	0	0	0	0	0	0	0	1	0	0
emojiQdashSymbol	0	0	0	0	0	1	0	0	1	0
12	0	1	0	0	0	0	0	0	0	0
Polizei	0	0	0	0	1	0	0	0	0	0
ahglüte	0	0	0	0	0	1	0	0	0	0
Microsoft	0	0	0	0	0	0	0	0	0	1
Ko	0	0	0	0	0	0	1	0	0	0
chund	0	0	1	1	0	1	0	0	0	0
redactedQ5tokens27characters	0	0	0	0	0	1	0	1	0	1
Luzern	1	0	0	0	0	0	0	0	0	0
buchs	0	0	1	0	0	0	0	0	0	0
redactedQ3tokens9characters	0	0	0	0	1	0	0	1	0	0
redactedQ7tokens35characters	0	0	0	0	0	1	2	1	0	1
jahr	0	0	0	1	0	0	1	0	0	0
militär	0	0	0	0	0	1	0	0	0	0
sig	0	1	0	0	1	0	1	0	0	0
redactedQ6tokens23characters	0	0	0	0	0	0	0	0	1	0
ahgloge	0	0	1	0	0	0	0	0	0	0
mitere	0	0	0	0	0	0	0	1	0	0
28	0	0	0	0	0	0	0	0	1	0
jährige	0	0	0	0	0	0	0	0	0	1
kenneglehrt	0	1	0	0	0	0	0	0	0	0
redactedQ7tokens29characters	0	0	0	0	0	1	1	0	0	0
jemals	0	0	0	0	1	0	0	0	1	0
ahfah	0	0	0	0	0	0	1	0	0	0
juhui	0	0	0	0	0	1	0	0	0	0
nüd	0	0	1	0	0	1	0	0	0	2
degäge	0	0	0	0	0	0	1	0	0	0
chuum	0	1	0	0	0	0	0	0	0	0
schlucke	0	0	0	0	1	0	0	0	0	0
gspröch	0	1	0	0	1	0	0	0	0	0
abefüllend	0	0	1	0	0	0	0	0	0	0
müender	0	0	0	0	0	0	0	1	0	0
marie-jo	0	1	0	0	0	1	0	0	0	0
betrüge	0	0	0	0	0	0	0	0	0	1
channsch	0	0	1	0	0	0	0	0	0	0
ahluege	0	0	0	1	0	0	0	0	0	0
gärtner	0	0	0	0	0	0	0	1	0	0
bruchsch	0	0	0	1	1	0	0	0	1	0
zerst	0	2	1	0	0	1	0	0	0	0
ferie	0	0	0	0	1	0	0	1	0	0
länderpark	0	0	0	1	0	0	0	0	0	0
!!!!	0	0	0	0	0	1	0	0	0	0
schribed	0	0	0	0	0	1	0	0	0	0
redactedQ17tokens87characters	0	0	0	0	0	0	0	1	0	0
redactedQ11tokens54characters	0	0	0	0	0	0	0	1	0	0
beziehig	0	1	0	1	0	0	0	0	0	0
füehre	0	0	0	0	0	0	0	0	1	0
rösser	0	0	1	0	0	0	0	0	0	0
würdsch	0	0	1	1	0	1	0	1	0	0
vorziehen	0	0	0	0	0	0	1	0	0	0
Hesch	0	0	0	0	0	0	2	0	1	0
iifersüchtig	0	1	0	0	0	0	0	0	1	0
wg	0	0	1	0	0	0	0	0	0	0
müesstisch	0	0	0	0	0	0	0	1	0	0
vorbereitigstag	0	1	0	0	0	0	0	0	0	0
summerlager	0	0	0	0	1	0	0	0	0	0
Öh	0	0	0	0	0	1	0	0	0	0
chönntisch	0	0	1	1	0	0	0	0	0	0
öpper	2	0	0	2	0	0	1	0	0	0
gahd	0	1	0	1	1	0	1	1	0	0
redactedQ6tokens27characters	0	0	1	0	0	2	0	0	1	1
Pfuus	0	0	0	0	1	1	0	0	0	0
gid	0	0	2	0	2	0	0	0	0	0
läbe	0	0	0	0	0	0	1	1	0	0
Ussert	0	0	0	0	0	0	0	0	1	0
reals	0	0	1	0	0	0	0	0	0	0
Spiel	0	0	0	1	0	0	0	0	0	0
imene	0	0	0	0	1	0	0	0	0	0
virtuelle	0	0	0	0	0	1	0	0	0	0
vorzieh	0	0	0	0	0	0	1	0	0	0
dier	2	5	0	1	0	1	2	1	1	0
gloffe	0	0	0	0	0	1	0	0	0	0
wunde	0	0	1	0	0	0	0	0	0	0
Punkt	0	0	0	1	0	0	0	0	0	0
Egal	0	0	0	0	0	0	0	0	1	0
redactedQ8tokens44characters	0	0	0	0	0	0	0	0	0	1
Dier	0	0	0	0	0	1	0	0	0	0
muus	0	0	0	0	0	0	0	1	1	0
nerve	0	0	1	0	0	0	0	0	0	0
ennetbürge	0	0	0	0	0	1	0	0	0	0
Tour	0	0	0	0	0	0	0	0	1	0
verarschisch	0	1	0	0	0	0	0	0	0	0
Gester	0	0	0	0	1	0	0	0	0	0
redactedQ10tokens61characters	0	0	0	0	0	0	0	1	0	0
schiinbar	0	0	0	0	0	0	0	0	0	1
chopfweh	1	1	0	0	0	0	0	0	0	0
redactedQ40tokens203characters	0	0	0	0	0	0	1	0	0	0
redactedQ9tokens57characters	0	0	0	0	0	0	0	1	0	0
ahchunnsch	0	0	0	1	0	0	0	0	0	0
Seisch	0	0	0	0	0	0	0	0	0	1
debii	1	0	0	0	0	0	1	0	0	0
fürabe	0	0	0	1	0	0	0	0	0	0
gärn	0	3	1	2	0	0	0	0	0	0
wäg	0	1	0	2	0	0	0	1	0	1
aggressiv	0	1	0	0	0	0	0	0	0	0
wirde	0	0	2	0	0	0	0	1	0	0
Mami	0	0	0	0	1	0	0	0	0	0
notiere	0	0	0	0	0	0	1	0	0	0
damals	0	1	1	0	0	0	0	0	0	0
gno	0	0	0	1	0	0	0	1	0	0
redactedQ7tokens30characters	0	0	0	0	0	0	0	1	1	0
Warschiindlich	0	0	0	0	0	0	0	0	0	1
bestrafsch	0	0	0	1	0	0	0	0	0	0
redactedQ18tokens92characters	0	0	0	0	0	0	1	0	0	0
gägeteil	0	0	1	0	0	0	0	0	0	0
eigeschafte	0	0	0	0	0	1	0	0	0	0
redactedQ9tokens46characters	0	0	0	0	0	0	0	1	0	0
müessted	0	0	1	0	0	0	0	0	0	0
Selber	0	0	1	0	0	0	0	0	0	0
Kosovo	0	0	1	0	0	0	0	0	0	1
Ellei	0	0	0	0	0	0	0	1	0	0
gla	0	0	0	0	0	0	0	0	2	0
wiiber	0	1	0	0	0	0	0	0	0	0
lahsch	0	0	1	0	0	0	0	0	0	0
hocke	0	0	1	0	1	0	0	0	0	0
wäge	0	0	0	0	0	1	0	0	0	0
Wo	0	0	0	0	0	0	0	0	1	0
spontan	0	1	0	0	0	0	0	0	0	0
änderet	0	0	0	1	0	0	0	0	0	0
freue	0	0	0	1	0	0	0	0	0	0
Bisch	0	0	0	0	0	1	1	2	0	0
ellei	0	0	0	0	0	0	0	1	0	1
redactedQ17tokens68characters	0	0	0	0	0	0	0	0	0	1
Männer	0	0	0	0	1	0	0	0	0	1
gfalle	0	0	0	1	0	0	0	1	0	0
persönlich	0	1	0	0	0	0	0	0	0	1
gseid	0	0	1	0	0	0	0	0	0	1
träum	0	0	0	0	0	1	0	0	1	0
süess	0	0	0	0	0	0	0	0	0	1
14.9.	0	0	1	0	0	0	0	0	0	0
Programm	0	0	0	0	0	1	0	0	0	0
magsch	0	1	1	0	0	0	1	0	1	0
ussag	0	0	0	1	0	0	0	0	0	0
redactedQ11tokens58characters	0	0	0	1	0	0	0	0	0	0
Über	0	0	0	0	1	0	0	0	0	0
redactedQ7tokens41characters	0	0	0	0	0	1	1	0	0	0
goh	0	0	1	0	0	0	0	0	0	0
Nüd	0	0	0	0	0	1	0	0	0	0
redactedQ9tokens42characters	0	0	0	0	0	1	1	0	0	2
chrisle	0	1	0	1	0	0	0	0	0	0
wiedermal	0	1	1	0	0	0	0	0	0	0
Bringsch	0	0	0	0	0	0	0	0	1	0
Nah	0	0	0	0	1	0	0	0	0	0
öppe	0	1	1	0	0	1	0	0	0	0
ss	0	0	0	0	0	0	0	0	0	1
langsam	0	0	0	1	0	0	0	1	1	0
hässig	0	0	0	0	0	0	1	0	0	0
dog	0	0	0	1	0	0	0	0	0	0
Team	0	0	0	0	1	0	0	0	1	0
zämebringed	0	0	0	0	0	1	0	0	0	0
redactedQ7tokens32characters	0	0	0	0	0	0	0	0	1	0
hellst	0	0	0	0	0	1	0	0	0	0
dezue	0	2	1	0	1	0	0	0	1	0
redactedQ21tokens117characters	0	0	0	0	1	0	0	0	0	0
beidi	0	0	1	0	0	0	0	0	0	0
Chunnd	0	0	0	0	1	0	0	0	0	0
abgneigt	0	0	1	0	0	0	0	0	0	0
mindestens	1	0	0	0	0	0	0	0	0	0
redactedQ28tokens136characters	0	0	0	0	0	0	1	0	0	0
redactedQ20tokens97characters	0	0	0	0	0	0	0	0	0	1
Frau	0	0	0	1	0	0	0	0	0	0
verstahd	0	0	0	0	0	1	0	0	0	0
redactedQ8tokens47characters	0	0	0	0	0	0	0	0	1	0
wehtueh	0	0	0	0	1	0	0	0	0	0
witerhin	0	1	0	0	0	0	0	0	0	0
Kontakt	0	0	1	0	0	0	0	0	0	0
hoffemer	0	0	0	0	0	0	0	1	0	0
blond	1	0	0	0	0	0	0	0	0	0
Verzelle	0	0	0	0	1	0	0	0	0	0
bruuche	0	0	1	1	0	0	0	0	0	0
zitvorgabe	0	0	0	0	0	0	0	0	1	0
Umfeld	0	0	0	1	0	0	0	0	0	0
ufe	0	0	0	0	1	1	0	0	0	0
Mond	0	0	0	0	0	0	1	0	0	0
schiesse	0	0	0	0	0	0	0	1	0	0
gotti	0	0	1	0	0	0	0	0	0	0
abgrate	0	0	0	0	1	0	0	0	0	0
natel	0	1	0	0	0	0	0	0	0	0
selbstständig	0	0	1	0	0	0	0	0	0	0
online	0	1	0	2	0	0	0	0	0	0
redactedQ13tokens63characters	0	0	0	0	0	0	0	0	0	1
schuel	0	1	1	0	1	2	0	0	0	0
vernachlässigsch	0	0	0	0	1	0	0	0	0	0
redactedQ4tokens25characters	0	0	0	0	0	1	1	0	0	0
Immerno	0	1	0	0	0	0	0	0	0	0
gliich	0	0	1	1	0	0	0	0	0	0
Sack	0	0	0	0	0	1	0	0	0	0
Will	0	0	0	0	0	0	0	0	0	2
liid	0	1	0	0	1	0	0	0	0	0
gohni	0	0	0	0	0	0	0	1	0	0
demfal	0	0	0	0	0	0	0	0	1	0
Wägem	0	0	0	0	0	0	1	0	0	0
fahrstihl	0	0	0	0	0	0	0	1	0	0
Mier	0	0	0	0	0	0	1	0	1	0
sust	0	0	0	0	0	1	0	0	0	0
usgsehd	0	1	0	0	0	0	0	0	0	0
Senf	0	0	0	0	0	0	0	0	0	1
verstahsch	0	0	2	0	0	0	0	0	0	0
undundund	0	0	0	1	0	0	0	0	0	0
Mich	0	0	0	0	0	1	0	0	0	0
wunderbar	0	0	0	0	0	0	0	0	0	1
1.5	0	1	0	0	0	0	0	0	0	0
saudumm	0	0	0	0	0	0	1	0	0	0
duesch	0	0	0	0	0	0	0	1	0	0
hätt	0	0	0	0	1	0	0	0	2	0
nidemal	0	0	0	0	0	0	0	0	0	1
früehner	0	0	0	0	0	1	1	0	0	0
redactedQ10tokens52characters	0	0	0	0	0	0	0	0	0	1
miteme	0	0	0	1	0	0	0	0	0	0
päärli	0	0	0	0	1	0	0	0	0	0
underwägs	0	0	0	0	0	1	0	0	0	0
allne	0	1	0	0	0	0	0	0	0	0
Nur	0	0	0	0	1	0	0	0	0	0
verhalte	0	0	0	0	0	0	0	0	0	1
verlah	0	0	0	1	0	0	0	0	0	0
Nase	0	0	0	0	1	0	0	0	0	0
studiersch	0	0	0	0	0	1	0	0	0	0
abig	0	0	1	2	0	0	0	0	0	1
Jojo	0	0	0	0	0	0	0	0	1	1
unbedingt	0	0	0	0	1	0	0	0	0	0
redactedQ10tokens56characters	0	0	0	0	0	0	0	1	0	0
Gsehni	0	0	0	0	0	0	0	0	0	1
15	0	1	0	0	0	0	0	0	1	0
km	0	0	0	0	0	0	0	0	0	1
bruuchi	0	0	0	0	0	0	1	0	0	0
Annie	0	0	0	0	0	0	0	1	0	0
redactedQ11tokens51characters	0	0	0	0	0	1	0	0	0	0
spinne	0	0	0	0	0	0	0	0	0	1
tuesch	0	0	1	0	0	0	0	1	0	1
redactedQ9tokens38characters	0	0	0	0	0	0	0	1	0	0
Schnee	0	0	0	0	0	0	0	0	1	0
kafi	0	0	0	0	0	1	0	0	0	0
trinke	0	0	0	0	0	0	1	0	0	0
Dinne	0	0	0	0	0	0	0	0	1	0
simmer	0	0	0	0	0	0	0	0	0	1
siis	0	1	0	0	0	0	0	0	0	0
Testament	0	0	1	0	0	0	0	0	0	0
nachem	0	1	0	0	0	0	0	0	0	0
Kaffee	0	0	1	0	0	0	0	0	0	0
ufgäh	0	0	1	0	0	0	0	0	0	0
redactedQ19tokens103characters	0	0	0	0	0	0	0	1	0	0
gläse	0	0	0	1	0	0	0	0	0	0
getue	0	0	0	1	0	0	0	0	0	0
Sex	0	0	1	0	0	0	0	0	0	1
wenns	0	0	0	1	0	0	2	2	2	0
grundgno	0	0	0	0	0	0	0	0	1	0
Egoist	0	0	0	1	0	0	0	0	0	0
schimpfsch	0	0	0	0	1	0	0	0	0	0
redactedQ28tokens119characters	0	0	0	0	0	0	0	1	0	0
Überleisch	0	0	0	0	0	0	0	0	1	0
ächt	0	1	0	0	0	0	0	1	0	0
settisch	0	0	0	1	0	0	0	0	0	0
trampeltier	0	0	0	0	0	1	0	0	0	0
amene	0	0	0	0	0	1	0	0	1	1
Ort	0	0	0	0	0	1	0	0	0	1
wohnig	0	0	0	1	0	0	0	1	0	1
usenand	0	0	0	1	0	0	0	0	0	0
zügle	0	0	0	1	0	0	0	1	0	0
schribsch	0	1	1	0	0	0	0	0	0	0
Neue	0	0	0	0	0	0	0	1	0	0
art	0	0	0	0	0	0	0	0	1	0
einer	0	0	0	0	0	0	0	0	0	1
Stück	0	0	1	0	0	0	0	0	0	0
Fleisch	0	0	0	1	0	0	0	0	0	0
chunnsch	0	1	0	1	0	0	0	1	0	0
redactedQ9tokens37characters	0	0	0	0	1	0	0	0	0	0
redactedQ7tokens36characters	0	0	0	0	0	1	1	1	2	0
Schatz	0	0	0	0	0	1	0	0	1	0
Mehli	0	0	1	0	0	0	0	0	0	0
Video	0	0	0	0	1	0	0	0	0	0
kommentiert	0	0	0	0	0	1	0	0	0	0
Dä	0	0	0	0	0	0	0	0	1	0
schlahd	0	0	0	0	0	0	0	0	0	1
gisch	0	0	1	0	0	0	0	0	0	0
entdüscht	0	0	0	0	0	0	0	1	0	0
Muus	0	0	0	0	0	0	1	0	0	1
redactedQ7tokens23characters	0	0	0	0	0	0	1	0	0	0
14.	0	0	0	0	0	0	0	0	0	1
ahschiisse	0	0	0	1	0	0	0	0	0	0
redactedQ12tokens54characters	0	0	0	0	0	0	0	0	1	0
überarbeitisch	0	0	1	0	0	0	0	0	0	0
Bliib	0	0	0	0	0	0	0	0	1	0
suuber	0	0	0	0	0	0	0	0	0	1
Lust	0	0	0	0	0	0	0	0	1	0
Schluss	1	0	0	1	0	0	0	0	0	0
gfragt	0	1	0	0	0	0	0	0	0	0
redactedQ7tokens37characters	0	0	0	0	2	1	0	2	0	0
Für	0	0	0	0	0	0	1	0	0	0
carmela	1	0	0	1	0	0	0	0	0	0
Syrinne	0	0	1	0	0	1	0	0	0	0
Grund	1	0	0	0	0	0	0	0	0	0
flüge	0	0	0	0	1	0	0	0	0	0
Et	0	0	0	0	0	0	0	0	0	1
gläge	0	0	0	1	0	0	0	0	0	0
9i	0	0	0	0	0	0	1	0	0	0
gschlafe	0	0	0	0	0	0	0	0	0	1
sprüch	0	1	0	0	0	0	0	0	0	0
närved	0	0	1	0	0	0	0	0	0	0
redactedQ4tokens33characters	0	0	0	0	0	0	1	0	0	0
Nenei	0	0	0	0	0	1	0	1	0	0
redactedQ8tokens28characters	0	0	0	0	0	1	0	0	0	0
Chunnsch	0	0	0	0	0	0	1	0	0	0
hirzel	0	0	1	0	0	0	0	0	0	0
duruf	0	0	0	1	0	0	0	0	0	0
Polizeiauto	0	0	0	0	0	1	0	0	0	0
überholt	0	0	0	0	0	0	1	0	0	0
blauliecht	0	0	0	0	0	0	0	0	0	1
gruppechat	0	1	0	0	0	0	0	0	0	0
redactedQ12tokens61characters	0	0	0	0	0	0	0	0	0	1
Mitspieler	0	0	0	1	0	0	0	0	0	0
iischlafed	0	0	0	0	0	0	1	0	0	0
Muhahaha	0	0	0	0	0	0	0	0	1	0
Fahr	0	0	0	0	0	0	0	0	0	1
Ilse	0	1	0	0	0	0	0	0	0	0
schwyz	0	0	0	0	0	1	0	0	0	0
redactedQ3tokens20characters	0	0	0	0	0	0	0	0	0	1
garnüd	1	0	0	1	0	0	0	0	0	0
glehrt	0	1	0	0	0	0	0	0	0	0
namittag	0	0	0	0	1	0	0	0	0	0
verzellt	0	0	0	0	0	1	0	0	0	0
UND	0	0	0	0	0	0	0	1	0	0
DE	0	0	0	0	0	0	0	0	1	0
CHUNNSCH	0	0	0	0	0	0	0	0	0	1
ässe	0	0	0	0	0	1	0	0	1	0
15.00	0	0	0	1	0	0	0	0	0	0
entlah	0	0	0	0	0	0	1	0	0	0
uusgschlafe	0	0	0	0	0	0	0	0	1	0
Funkverkehr	0	1	0	0	0	0	0	0	0	0
stahd	0	0	0	0	1	0	0	0	0	0
=)	0	0	0	0	0	0	0	1	0	0
useforderisch	0	0	0	0	0	0	0	0	0	1
renne	0	1	0	0	0	0	0	0	0	0
abgseid	0	0	0	1	0	0	0	0	0	0
Pdg	0	0	0	0	0	0	1	0	0	0
Patrouille	0	0	0	0	0	0	0	1	0	0
glaciers	0	0	0	0	0	0	0	0	0	1
gsehnd	0	0	0	0	0	0	0	0	1	0
gschiffet	0	1	0	0	0	0	0	0	0	0
Lieb	0	0	0	0	0	0	0	0	2	1
Baby	0	0	0	0	0	0	0	1	0	0
Gratulation	0	0	0	0	0	0	1	0	0	0
vorschribe	0	0	0	0	0	1	0	0	0	0
höchstens	0	1	0	0	0	0	0	0	0	0
friedlich	0	1	0	0	0	0	0	0	0	0
ersticke	0	0	0	0	0	0	0	0	1	0
vorziitig	0	0	1	0	0	0	0	0	0	0
emojiQloudlyCryingFace	0	0	0	0	0	0	0	3	1	0
GLIICHE	0	0	1	0	0	0	0	0	0	0
ABIG	0	0	0	1	0	0	0	0	0	0
ahfigge	0	0	0	0	0	0	0	0	1	0
studiere	0	1	0	0	0	0	0	0	0	0
Chur	0	0	0	0	1	0	0	0	0	0
iikomme	0	0	0	0	0	0	0	1	0	0
Vorwurf	0	0	1	0	0	0	0	0	0	0
frage	0	0	0	0	0	0	0	0	1	0
Uszieh	0	0	1	0	0	0	0	0	0	0
glaube	0	0	0	0	0	0	0	0	1	0
Nikotin	0	0	1	0	0	0	0	0	0	0
gruusig	0	0	0	0	0	1	0	0	0	0
müend	0	0	1	1	2	1	1	0	0	0
finde	0	0	0	0	0	1	0	0	0	0
fake	0	1	0	0	0	0	0	0	0	0
high	0	0	1	0	0	0	0	0	0	0
scores	0	0	0	1	0	0	0	0	0	0
Bim	0	0	0	0	0	0	1	0	0	0
spil	0	0	0	0	0	0	0	1	0	0
gahts	0	0	0	0	0	0	0	1	1	0
bsuech	0	1	0	0	0	0	0	0	0	0
Seg	0	0	0	1	0	0	0	0	0	0
aisha	1	0	0	1	0	0	0	0	0	0
schlechti	0	0	1	0	0	0	0	0	0	0
wil	0	0	0	0	0	1	0	0	1	0
teletubby	0	0	1	0	0	0	0	0	0	0
staubsuger	0	0	0	0	0	0	1	0	0	0
emojiQrelievedFace	0	0	0	0	0	0	0	0	3	0
omg	0	0	1	0	0	0	1	0	1	0
carry	0	0	0	0	1	0	0	0	0	0
curry	0	0	0	0	0	0	1	0	0	0
Oo	0	0	0	0	0	0	0	1	0	0
besseri	0	0	1	0	0	0	0	0	0	0
Jaaaaa	0	0	0	0	0	0	1	0	0	0
Besser	0	0	0	0	0	1	0	1	1	0
xtra	0	0	0	0	0	0	0	0	1	0
aleish	0	0	1	0	0	0	0	0	0	0
:'-(	0	0	0	0	0	0	1	0	0	0
Y	0	0	0	0	0	0	0	1	0	0
u	0	0	0	0	1	1	0	1	2	0
cryin	0	0	0	0	0	0	0	0	0	1
stirn	0	1	0	0	0	0	0	0	0	0
backe	0	0	0	0	1	0	0	0	0	0
brüner	0	0	0	0	0	1	0	0	0	0
Same	0	0	0	0	0	0	0	0	1	0
mittwuch	0	0	0	1	0	0	0	0	0	0
Zishtig	0	0	0	0	0	0	0	1	0	0
screnie	0	1	0	0	0	0	0	0	0	0
machsh	0	0	2	1	0	0	0	0	0	0
Frögt	0	0	0	0	0	0	0	0	0	1
rickrolled	0	1	0	0	0	0	0	0	0	0
Ooooo	0	0	0	0	0	0	0	0	0	1
weak	0	1	0	0	0	0	0	0	0	0
jk	0	1	0	0	1	0	0	0	0	0
rude	0	0	0	0	0	1	0	0	0	1
frög	0	0	0	0	0	0	0	0	0	1
atwortet	0	0	1	0	0	0	0	0	0	0
z'	1	1	1	0	0	0	0	1	0	1
säck	0	0	0	1	0	0	0	0	0	0
denket	0	1	0	0	0	0	0	0	0	0
creeper	0	0	0	1	0	0	0	0	0	0
patriote	0	0	0	0	0	0	0	0	0	1
une	0	0	2	0	0	0	0	0	0	0
mun	0	0	0	0	1	1	0	0	0	0
haare	0	0	0	1	0	1	0	0	0	0
emo	0	0	0	0	1	0	0	0	0	0
style	0	0	0	0	0	1	0	0	0	0
gfärbt	0	0	0	0	0	0	1	0	0	0
same	0	0	0	0	0	0	0	0	0	1
idee	0	0	1	0	0	0	0	0	0	0
hilfsh	0	1	0	0	0	0	0	0	0	0
bitte	0	0	0	1	0	0	0	1	0	0
O	0	0	0	0	0	1	0	0	0	0
Katz	0	0	0	0	0	0	0	1	0	0
minere	0	0	0	0	0	0	0	0	0	1
En	0	0	0	0	0	0	1	0	0	0
shwizer	0	0	0	0	0	0	0	1	0	0
liecht	0	0	1	1	0	0	0	0	0	0
fallt	0	0	0	0	1	0	0	0	0	0
vllt	0	2	0	0	0	1	0	1	1	0
alüte	0	0	0	0	0	0	0	0	0	1
alütet	0	0	1	1	0	0	0	0	0	0
beileid	0	0	0	0	1	0	0	0	0	0
usversehe	0	0	1	0	0	0	0	0	0	0
sideblog	0	0	0	0	0	1	0	0	0	0
reblogsh	0	0	0	0	0	0	1	0	0	0
Chash	0	0	0	0	0	0	0	0	0	1
merket	0	0	1	0	0	0	0	0	0	0
chalt	0	0	1	1	0	0	0	0	0	0
Awww	0	0	0	0	0	0	0	0	0	1
ishdin	1	0	0	0	0	0	0	0	0	0
nono	0	0	1	0	0	0	0	0	0	0
gshribe	0	0	1	0	0	0	1	0	0	1
finn	0	1	0	0	0	0	0	0	0	0
WHY	0	0	0	0	0	0	0	1	0	0
U	0	0	0	0	0	0	1	0	1	0
SO	0	0	0	0	0	0	0	0	0	1
Gits	0	0	0	0	0	1	0	0	0	0
extra	0	0	0	0	0	0	1	0	0	0
lis	0	0	0	1	0	0	0	0	0	0
aha	0	0	0	0	1	0	0	0	0	0
eint	0	1	0	0	0	0	0	0	0	0
Ganz	0	0	0	0	1	0	0	0	0	0
lindu	0	0	0	0	0	1	0	0	0	0
Melu	0	0	0	0	0	0	1	0	0	0
chumsh	0	0	0	0	0	0	0	1	0	0
thanks	0	0	0	0	0	0	0	1	0	0
guess	0	0	0	0	0	0	0	0	0	1
fröhlich	0	1	0	0	0	0	0	0	0	0
nohairs	0	1	0	0	0	0	0	0	0	0
Keinl	0	0	0	0	0	1	0	0	0	0
pics	0	0	0	0	0	0	1	0	0	0
ufem	0	0	1	0	0	0	0	1	0	0
rucke	0	0	0	1	0	0	0	0	0	0
ligt	0	0	0	0	1	0	0	0	0	0
hine	0	0	0	1	0	0	0	0	0	0
befor	0	0	0	0	0	0	1	0	0	0
buch	0	1	0	0	1	0	0	0	0	0
schisst	0	0	0	0	0	1	0	0	0	0
emojiQsplashingSweatSymbol	0	0	0	0	0	0	2	0	0	0
Oder	0	0	1	0	0	0	0	0	0	0
zemehang	0	0	0	0	0	0	1	0	0	0
zude	0	0	0	0	0	0	0	1	0	0
site	0	0	0	0	0	0	0	0	1	0
fahrprüefig	0	0	1	0	0	0	0	0	0	0
wort	0	0	0	0	0	0	0	0	0	1
risige	1	0	1	0	0	0	0	0	0	0
pic	0	1	0	1	0	0	0	0	0	0
nohair	0	0	0	0	0	1	0	1	0	0
ignoriersh	0	0	1	0	0	0	0	0	0	0
